날짜,종목코드,시가,고가,저가,종가,출처
2025-06-05,354240,10269,10382,10157,10171,Naver
2025-06-05,354500,12000,12430,11945,12275,Naver
2025-06-05,356540,107590,107625,106815,106856,Naver
2025-06-05,357870,56065,56090,56065,56090,Naver
2025-06-05,359210,13690,14385,13655,14275,Naver
2025-06-05,360140,9805,10049,9685,10004,Naver
2025-06-05,360150,8810,8905,8595,8610,Naver
2025-06-05,360200,20296,20495,20088,20211,Naver
2025-06-05,360750,20081,20280,19868,19992,Naver
2025-06-05,361580,20265,21385,20130,21175,Naver
2025-06-05,363510,109085,109114,109085,109105,Naver
2025-06-05,363570,101588,101632,99968,100549,Naver
2025-06-05,363580,10470,11270,10440,11115,Naver
2025-06-05,364690,14170,14950,14160,14805,Naver
2025-06-05,364960,5620,5925,5595,5875,Naver
2025-06-05,364970,7080,7370,7050,7220,Naver
2025-06-05,364990,5185,5540,5185,5490,Naver
2025-06-05,365000,3700,3855,3655,3830,Naver
2025-06-05,365040,13595,14270,13530,14160,Naver
2025-06-05,365780,88801,88922,88001,88214,Naver
2025-06-05,367380,22362,22681,22092,22422,Naver
2025-06-05,367740,12353,12926,12318,12802,Naver
2025-06-05,367760,10245,11060,10200,10910,Naver
2025-06-05,367770,11855,12755,11855,12700,Naver
2025-06-05,368190,6570,6825,6570,6750,Naver
2025-06-05,368590,21621,21938,21372,21691,Naver
2025-06-05,368680,6680,6890,6635,6835,Naver
2025-06-05,371150,7617,7840,7423,7647,Naver
2025-06-05,371160,7757,7915,7577,7875,Naver
2025-06-05,371450,11192,11456,11077,11267,Naver
2025-06-05,371460,9306,9390,8999,9271,Naver
2025-06-05,371470,6618,6951,6404,6742,Naver
2025-06-05,371870,7696,7766,7382,7661,Naver
2025-06-05,372330,7691,7894,7527,7859,Naver
2025-06-05,373490,11285,11745,11230,11610,Naver
2025-06-05,373790,14869,14869,14284,14574,Naver
2025-06-05,375760,8802,9245,8767,9195,Naver
2025-06-05,375770,8970,9385,8920,9300,Naver
2025-06-05,376410,8874,9326,8844,9246,Naver
2025-06-05,377990,10705,11312,10520,11275,Naver
2025-06-05,379780,17486,17664,17308,17417,Naver
2025-06-05,379790,14631,14743,14427,14597,Naver
2025-06-05,379800,18338,18530,18151,18265,Naver
2025-06-05,379810,19480,19758,19252,19535,Naver
2025-06-05,380340,8745,9345,8745,9280,Naver
2025-06-05,381170,22789,23093,22445,22849,Naver
2025-06-05,381180,17184,17946,16939,17856,Naver
2025-06-05,381560,6637,6877,6543,6818,Naver
2025-06-05,385510,20180,21390,19900,21285,Naver
2025-06-05,385520,6905,7245,6830,7205,Naver
2025-06-05,385540,109206,109290,108370,108524,Naver
2025-06-05,385550,110598,110662,110598,110657,Naver
2025-06-05,385560,80234,80688,77046,78178,Naver
2025-06-05,385600,5620,5805,5540,5760,Naver
2025-06-05,385710,7735,8095,7735,7995,Naver
2025-06-05,385720,10305,10680,10285,10605,Naver
2025-06-05,387270,16245,16624,16076,16395,Naver
2025-06-05,387280,6375,6565,6265,6535,Naver
2025-06-05,388280,7165,7360,7155,7360,Naver
2025-06-05,388420,9412,10298,9357,10154,Naver
2025-06-05,390390,22398,23384,22200,23255,Naver
2025-06-05,390400,5511,5516,5347,5427,Naver
2025-06-05,391600,8611,8855,8273,8332,Naver
2025-06-05,391670,10417,10872,10407,10823,Naver
2025-06-05,394660,10147,10147,9855,9988,Naver
2025-06-05,394670,5719,5719,5419,5529,Naver
2025-06-05,395150,3155,3265,3140,3250,Naver
2025-06-05,395160,8570,9260,8540,9090,Naver
2025-06-05,395170,7187,7481,7107,7427,Naver
2025-06-05,395270,9566,10440,9566,10306,Naver
2025-06-05,395280,4020,4265,4020,4230,Naver
2025-06-05,395290,8945,9410,8880,9365,Naver
2025-06-05,395750,8425,8780,8360,8755,Naver
2025-06-05,395760,9055,9390,9010,9355,Naver
2025-06-05,396500,9682,10606,9677,10431,Naver
2025-06-05,396510,5286,5389,5128,5231,Naver
2025-06-05,396520,6249,6473,6174,6403,Naver
2025-06-05,397420,51908,51918,51680,51680,Naver
2025-06-05,399110,15609,15713,15311,15474,Naver
2025-06-05,399580,6204,6484,6204,6371,Naver
2025-06-05,400570,10055,10425,9950,10310,Naver
2025-06-05,400580,10173,10515,10108,10466,Naver
2025-06-05,400590,11870,12050,11795,11925,Naver
2025-06-05,400970,6995,7310,6995,7250,Naver
2025-06-05,401470,7455,7795,7455,7745,Naver
2025-06-05,401590,9616,9741,9531,9616,Naver
2025-06-05,402460,6960,7215,6935,7185,Naver
2025-06-05,402970,11335,11383,11161,11198,Naver
2025-06-05,403790,21890,23053,21755,22778,Naver
2025-06-05,404120,12710,13490,12690,13450,Naver
2025-06-05,404260,10600,11365,10550,11250,Naver
2025-06-05,404540,10706,11467,10671,11358,Naver
2025-06-05,404650,10636,11340,10551,11281,Naver
2025-06-05,407300,7081,7541,7081,7531,Naver
2025-06-05,407310,7688,7997,7594,7947,Naver
2025-06-05,407820,7385,7680,7385,7655,Naver
2025-06-05,407830,13535,13700,13400,13470,Naver
2025-06-05,409810,7460,7510,7300,7330,Naver
2025-06-05,409820,11514,12040,11414,12000,Naver
2025-06-05,410870,11830,12415,11830,12325,Naver
2025-06-05,411060,20630,20940,20620,20695,Naver
2025-06-05,411420,14830,15239,14780,15049,Naver
2025-06-05,411540,7808,8119,7714,8001,Naver
2025-06-05,411860,16101,16259,16056,16121,Naver
2025-06-05,412560,1566,1789,1566,1746,Naver
2025-06-05,412570,799,841,748,826,Naver
2025-06-05,412770,11650,12044,11396,11954,Naver
2025-06-05,413220,3435,3445,3396,3421,Naver
2025-06-05,413930,9950,10405,9915,10335,Naver
2025-06-05,414270,11352,11407,10819,10879,Naver
2025-06-05,414780,7551,7621,7446,7586,Naver
2025-06-05,415340,7775,7830,7705,7790,Naver
2025-06-05,415760,7407,7407,7080,7263,Naver
2025-06-05,415920,3705,3720,3510,3690,Naver
2025-06-05,416090,7196,7196,6981,7161,Naver
2025-06-05,417450,6465,7040,6386,6738,Naver
2025-06-05,417630,10381,10800,10246,10736,Naver
2025-06-05,418660,22787,23504,22327,22975,Naver
2025-06-05,418670,14483,15127,14483,14822,Naver
2025-06-05,419420,5540,5655,5436,5575,Naver
2025-06-05,419430,6490,6655,6410,6550,Naver
